Week,Date,Team,home,Opp,0-19 FGA,0-19 FGM,20-29 FGA,20-29 FGM,30-39 FGA,30-39 FGM,40-49 FGA,40-49 FGM,50+ FGA,50+ FGM,Kicking Totals FGA,Kicking Totals FGM,Kicking Totals FG%,Kicking Totals XPA,Kicking Totals XPM,Kicking Totals XP%,Kickoffs KO,Kickoffs KOYds,Kickoffs TB,Kickoffs TB%,Kickoffs KOAvg,Snap Counts OffSnp,Snap Counts Off%,Snap Counts STSnp,Snap Counts ST%,Player,Position,Year,Passing Cmp,Passing Att,Passing Cmp%,Passing Yds,Passing TD,Passing Int,Passing Y/A,Passing AY/A,Passing Rate,Passing Sk,Punting Pnt,Punting Yds,Punting Y/P,Punting RetYds,Punting NetYds,Punting NY/P,Punting TB,Punting TB%,Punting Pnt20,Punting In20%,Punting Blck,Fumbles Fmb,Fumbles FL,Fumbles FF,Fumbles FR,Fumbles FRTD,Rushing Att,Rushing Yds,Rushing TD,Rushing Y/A,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Ctch%,Receiving Y/Tgt,Win,Team Score,Opp Score
16,2009-12-27,CAR,1,NYG,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2,2,100.0,5,5,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,41,9
17,2010-01-03,CAR,0,NOR,0,0.0,0,0.0,2,2.0,1,1.0,0,0.0,3,3,100.0,2,2,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,23,10
1,2010-09-12,CAR,1,NYG,0,0.0,1,1.0,0,0.0,1,1.0,1,1.0,3,3,100.0,1,1,100.0,4,228.0,0,0.0,57.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,18,31
2,2010-09-19,CAR,0,TAM,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,7,20
3,2010-09-26,CAR,0,CIN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,7,20
4,2010-10-03,CAR,1,NOR,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,2,2,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,14,16
5,2010-10-10,CAR,0,CHI,0,0.0,1,1.0,0,0.0,0,0.0,2,1.0,3,2,66.7,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,6,23
7,2010-10-24,CAR,0,SFO,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,3,3,100.0,2,2,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,23,20
8,2010-10-31,CAR,1,STL,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,1,1,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,20
9,2010-11-07,CAR,0,NOR,0,0.0,1,1.0,0,0.0,1,0.0,0,0.0,2,1,50.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,3,34
10,2010-11-14,CAR,1,TAM,0,0.0,1,1.0,0,0.0,2,2.0,0,0.0,3,3,100.0,1,1,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,16,31
11,2010-11-21,CAR,0,BAL,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,2,2,100.0,1,1,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,13,37
12,2010-11-28,CAR,1,CLE,0,0.0,0,0.0,0,0.0,5,3.0,0,0.0,5,3,60.0,2,2,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,23,24
13,2010-12-05,CAR,1,SEA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,2,2,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,14,31
14,2010-12-12,CAR,0,ATL,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,1,1,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,31
15,2010-12-19,CAR,0,ARI,0,0.0,3,3.0,0,0.0,1,1.0,0,0.0,4,4,100.0,1,1,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,19,12
16,2010-12-23,CAR,1,PIT,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,3,27
17,2011-01-02,CAR,1,ATL,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,1,1,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,31
1,2011-09-08,NOR,1,GNB,0,0.0,0,0.0,2,2.0,0,0.0,0,0.0,2,2,100.0,4,4,100.0,1,8.0,0,0.0,8.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,34,42
2,2011-09-18,NOR,0,CHI,0,0.0,1,1.0,1,1.0,0,0.0,1,1.0,3,3,100.0,3,3,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,30,13
3,2011-09-25,NOR,0,HOU,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,3,3,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,40,33
4,2011-10-02,NOR,1,JAX,0,0.0,1,1.0,2,2.0,0,0.0,2,0.0,5,3,60.0,2,2,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,23,10
5,2011-10-09,NOR,1,CAR,0,0.0,1,1.0,1,1.0,1,1.0,0,0.0,3,3,100.0,3,3,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,30,27
6,2011-10-16,NOR,1,TAM,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2,2,100.0,2,2,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,20,26
7,2011-10-23,NOR,0,IND,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,2,2,100.0,8,8,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,62,7
8,2011-10-30,NOR,1,STL,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0,0.0,3,3,100.0,1,10.0,0,0.0,10.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,21,31
9,2011-11-06,NOR,0,TAM,0,0.0,1,1.0,1,1.0,1,0.0,0,0.0,3,2,66.7,3,3,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,16
10,2011-11-13,NOR,1,ATL,0,0.0,1,1.0,0,0.0,3,2.0,1,1.0,5,4,80.0,2,2,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,26,23
12,2011-11-28,NOR,0,NYG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,7,7,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,49,24
13,2011-12-04,NOR,0,DET,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,4,4,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,31,17
14,2011-12-11,NOR,1,TEN,0,0.0,3,3.0,0,0.0,0,0.0,0,0.0,3,3,100.0,1,1,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,22,17
15,2011-12-18,NOR,1,MIN,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0,0.0,6,6,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,42,20
16,2011-12-26,NOR,0,ATL,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,6,6,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,45,16
17,2012-01-01,NOR,0,CAR,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,6,6,100.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,John Kasay,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,45,17
12,2021-11-28,NYJ,1,HOU,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,Alex Kessman,K,2021,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,21,14
13,2021-12-05,NYJ,0,PHI,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,2,0,0.0,4,246.0,1,25.0,62.0,0,0.0,6,25.0,Alex Kessman,K,2021,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,18,33
16,2021-12-26,CAR,0,TAM,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,Alex Kessman,K,2021,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,6,32
17,2022-01-02,CAR,1,NOR,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,Alex Kessman,K,2021,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,18
18,2022-01-09,CAR,1,TAM,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,Alex Kessman,K,2021,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,17,41
9,2017-11-05,CIN,1,JAX,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,100.0,2,139.0,1,50.0,70.0,0,0.0,3,12.5,Marshall Koehn,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,7,23
1,2017-09-11,LAC,1,DEN,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0,0.0,3,3,100.0,0,0.0,0,0.0,0.0,0,0.0,8,30.8,Younghoe Koo,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,21,24
2,2017-09-17,LAC,0,MIA,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,3,1,33.3,2,2,100.0,0,0.0,0,0.0,0.0,0,0.0,9,33.3,Younghoe Koo,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,17,19
3,2017-09-24,LAC,0,KAN,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,1,1,100.0,0,0.0,0,0.0,0.0,0,0.0,4,15.4,Younghoe Koo,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,24
4,2017-10-01,LAC,0,PHI,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,3,3,100.0,0,0.0,0,0.0,0.0,0,0.0,8,29.6,Younghoe Koo,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,24,26
10,2019-11-10,ATL,1,NOR,0,0.0,0,0.0,3,3.0,1,1.0,0,0.0,4,4,100.0,2,2,100.0,7,456.0,3,42.9,65.0,0,0.0,13,50.0,Younghoe Koo,K,2019,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,26,9
11,2019-11-17,ATL,1,CAR,0,0.0,2,2.0,2,1.0,0,0.0,0,0.0,4,3,75.0,2,2,100.0,7,456.0,4,57.1,65.0,0,0.0,13,56.5,Younghoe Koo,K,2019,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,29,3
12,2019-11-24,ATL,0,TAM,0,0.0,1,1.0,1,1.0,1,1.0,0,0.0,3,3,100.0,1,1,100.0,6,340.0,5,83.3,57.0,0,0.0,10,30.3,Younghoe Koo,K,2019,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,22,35
13,2019-11-28,ATL,0,NOR,0,0.0,0,0.0,0,0.0,3,2.0,0,0.0,3,2,66.7,1,0,0.0,5,193.0,0,0.0,39.0,0,0.0,10,33.3,Younghoe Koo,K,2019,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,18,26
14,2019-12-08,ATL,0,CAR,0,0.0,1,1.0,2,2.0,0,0.0,1,1.0,4,4,100.0,4,4,100.0,8,529.0,5,62.5,66.0,0,0.0,16,48.5,Younghoe Koo,K,2019,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,40,20
15,2019-12-15,ATL,1,SFO,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,2,2,100.0,5,295.0,3,60.0,59.0,0,0.0,9,30.0,Younghoe Koo,K,2019,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,29,22
16,2019-12-22,ATL,0,JAX,0,0.0,1,1.0,0,0.0,1,0.0,0,0.0,2,1,50.0,3,3,100.0,5,331.0,3,60.0,66.0,0,0.0,10,40.0,Younghoe Koo,K,2019,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,24,12
17,2019-12-29,ATL,1,TAM,0,0.0,1,1.0,2,2.0,2,2.0,0,0.0,5,5,100.0,1,1,100.0,7,441.0,4,57.1,63.0,0,0.0,13,48.1,Younghoe Koo,K,2019,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,28,22
1,2020-09-13,ATL,0,SEA,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,2,2,100.0,2,1,50.0,5,262.0,2,40.0,52.0,1,1.3,9,31.0,Younghoe Koo,K,2020,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,25,38
2,2020-09-20,ATL,1,DAL,0,0.0,1,1.0,1,1.0,2,2.0,0,0.0,4,4,100.0,3,3,100.0,9,594.0,4,44.4,66.0,0,0.0,17,45.9,Younghoe Koo,K,2020,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,39,40
3,2020-09-27,ATL,0,CHI,0,0.0,1,1.0,1,1.0,1,0.0,0,0.0,3,2,66.7,3,2,66.7,0,0.0,0,0.0,0.0,0,0.0,6,17.1,Younghoe Koo,K,2020,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,26,30
4,2020-10-05,ATL,1,GNB,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,Younghoe Koo,K,2020,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,16,30
5,2020-10-11,ATL,0,CAR,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,3,3,100.0,1,1,100.0,5,277.0,1,20.0,55.0,0,0.0,9,34.6,Younghoe Koo,K,2020,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,16,23
6,2020-10-18,ATL,1,MIN,0,0.0,1,1.0,0,0.0,2,2.0,1,1.0,4,4,100.0,4,4,100.0,9,586.0,6,66.7,65.0,0,0.0,17,58.6,Younghoe Koo,K,2020,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,40,23
7,2020-10-25,ATL,0,DET,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,2,2,100.0,4,265.0,2,50.0,66.0,0,0.0,6,26.1,Younghoe Koo,K,2020,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,22,23
8,2020-10-29,ATL,1,CAR,0,0.0,2,2.0,2,2.0,0,0.0,0,0.0,4,4,100.0,2,1,50.0,6,386.0,4,66.7,64.0,0,0.0,12,50.0,Younghoe Koo,K,2020,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,25,17
9,2020-11-08,ATL,0,DEN,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0,2,2,100.0,4,4,100.0,7,446.0,1,14.3,64.0,0,0.0,13,37.1,Younghoe Koo,K,2020,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,34,27
